_id,Loại dự án,Tên dự án,Đường,Thành phố,Chủ đầu tư,Trạng thái,Diện tích(m²),Ngày đăng,Tổng vốn đầu tư(tỷ đồng),Xếp hạng,Mô tả
66f8fef78ac175583333ea97,Đất Nền Dự Án,Casamony Yên Bái: Dự án đất nền tại Yên Bái,đường Lê Văn Tám,TP. Yên Bái,Công ty Cổ phần Đầu tư Bất động sản Khát Vọng Việt,Đang mở bán,15873.5,15/02/2023 4:32 PM,140.0,chưa có đánh giá,"Casamony Yên Bái có vị trí tọa lạc tại mặt tiền đường Lê Văn Tám, phường Đồng Tâm, thành phố Yên Bái, tỉnh Yên Bái. Dự án nằm ngay cạnh tuyến đường Đinh Tiên Hoàng (Quốc lộ 37) nối liền đến trung tâm thành phố Yên Bái, thuận tiện cho việc lưu thông và di chuyển trong vùng."
66f8fef88ac175583333ea98,Khu Đô Thị,Xuân Hưng: Dự án khu đô thị tại Thanh Hóa,đường Trịnh Kiểm,TP. Thanh Hóa,Công ty Cổ phần Xây dựng và Thương mại Xuân Hưng,Đang mở bán,187700.0,31/01/2023 5:53 PM,chưa cập nhật,chưa có đánh giá,"Khu đô thị Xuân Hưng có vị trí tọa lạc tại trục đường Hà Huy Tập và Trịnh Kiểm, phường Quảng Thắng, TP. Thanh Hóa, tỉnh Thanh Hóa. Dự án thuộc khu dân cư Tây Nam đường Nguyễn Phục, kết nối thuận tiện đến tuyến đường Quốc lộ 1A và trung tâm của thành phố."
66f8fefa8ac175583333ea99,Bất Động Sản Nghỉ Dưỡng,Mai House Hội An: Dự án khu du lịch nghỉ dưỡng và sân golf tại Quảng Nam,đường Lạc Long Quân,TX. Điện Bàn,Công ty TNHH Indochina Thế kỷ 21 Resort,Đang mở bán,95000.0,01/02/2023 3:07 PM,chưa cập nhật,chưa có đánh giá,"Mai House Hội An có vị trí tọa lạc tại tuyến đường ven biển Lạc Long Quân, phường Điện Ngọc, thị xã Điện Bàn, tỉnh Quảng Nam. Dự án nằm giáp ranh giữa Đà Nẵng và Quảng Nam, cách trung tâm thành phố Hội An khoảng 13 km."
66f8fefd8ac175583333ea9a,Khu Đô Thị,Langs Village: Dự án tổ hợp văn phòng và shophouse tại Hà Nội,số 82 Chùa Láng,Đống Đa,Công ty Cổ phần Đầu tư và Xây dựng Bưu điện,Đang mở bán,2415.0,09/01/2023 4:38 PM,chưa cập nhật,chưa có đánh giá,"Langs Village có vị trí tọa lạc tại số 82 Chùa Láng, phường Láng Thượng, quận Đống Đa, thành phố Hà Nội. Dự án nằm cạnh Hồ Láng và gần kề tuyến đường Nguyễn Chí Thanh thuận tiện di chuyển đến các khu vực trong vùng."
66f8ff008ac175583333ea9b,Khu Đô Thị,Alva: Phân khu tại dự án Indochina Riverside Complex,đường Dũng Sĩ Điện Ngọc,TX. Điện Bàn,Công ty Cổ phần Đầu tư và Xây dựng Điện Bàn,Đang mở bán,chưa cập nhật,11/01/2023 8:50 AM,chưa cập nhật,chưa có đánh giá,"Phân khu Alva có vị trí tọa lạc tiếp giáp trục đường Dũng Sĩ Điện Ngọc, phường Điện Ngọc, thị xã Điện Bàn, Tỉnh Quảng Nam. Dự án nằm gần kề tuyến đường DT607 nối liền đến thành phố Đà Nẵng và nằm kế bên tuyến đường Lạc Long Quân chạy dọc bãi biển."
66f8ff028ac175583333ea9c,Căn hộ chung cư,9X An Sương: Dự án căn hộ tại Hóc Môn,380 Đường Song Hành,Huyện Hóc Môn,Công ty Cổ phần Tập đoàn Hưng Thịnh,Đang mở bán,9458.8,21/02/2023 5:35 PM,chưa cập nhật,2.6,"9X An Sương có vị trí tọa lạc tại 380 Đường Song Hành, thị trấn Hóc Môn, huyện Hóc Môn, thành phố Hồ Chí Minh. Dự án nằm cạnh tuyến đường Lý Thường Kiệt và tuyến đường Xuyên Á nối liền giữa TP. HCM và tỉnh Tây Ninh."
66f8ff068ac175583333ea9d,Căn hộ chung cư,Regal Residence Premium: Dự án căn hộ tại Quảng Bình,đường Võ Nguyên Giáp,TP. Đồng Hới,Công ty Cổ phần Đất Xanh Miền Trung,Đang mở bán,6580.78,11/01/2023 4:25 PM,chưa cập nhật,5.0,"Regal Residence Premium là dự án thuộc Khu đô thị Regal Legend, có vị trí tọa lạc tại đường Võ Nguyên Giáp, xã Bảo Ninh, thành phố Đồng Hới, tỉnh Quảng Bình. Dự án nằm ngay cạnh bờ biển và liền kề cây cầu Nhật Lệ 2 nối liền bán đảo và trung tâm thành phố Đồng Hới."
66f900228ac175583333ea9e,Khu Đô Thị,Golden Field: Dự án khu đô thị tại Yên Bái,đường Điện Biên,phường Tân An,Công ty Cổ phần đầu tư và phát triển nhà VNP,Đang mở bán,98600.0,12/01/2023 3:29 PM,chưa cập nhật,chưa có đánh giá,"Golden Field (Golden Field Nghĩa Lộ) có vị trí tọa lạc trên đường Điện Biên, phường Tân An, thị xã Nghĩa Lộ, tỉnh Yên Bái. Dự án nằm trên tuyến đường Quốc lộ 32, nối dài xuyên suốt tỉnh Yên Bái, liên kết đến các tỉnh Phú Thọ và Lai Châu."
66f900258ac175583333ea9f,Đất Nền Dự Án,Cyber Golden: Dự án nhà phố tại quận 12,đường Hà Huy Giáp,Quận 12,Công ty Cổ phần Bất động sản Cyber Land,Đang mở bán,chưa cập nhật,15/01/2023 9:55 AM,chưa cập nhật,chưa có đánh giá,"Cyber Golden có vị trí tọa lạc tại mặt tiền đường Hà Huy Giáp, phường Thạnh Lộc, quận 12, TP. Hồ Chí Minh. Dự án nằm liền kề cầu Phú Long di chuyển về TP. Thuận An và thuận tiện di chuyển đến trung tâm quận Gò Vấp qua tuyến đường Hà Huy Giáp – Nguyễn Oanh."
66f900648ac175583333eaa0,Đất Nền Dự Án,The Pine Hills: Dự án đất nền tại Lâm Đồng,Bảo Lâm,Lâm Đồng,Công ty Cổ phần Đầu tư và Phát triển Mega Holdings,Đang mở bán,300000.0,16/01/2023 2:23 PM,chưa cập nhật,chưa có đánh giá,"The Pine Hills có vị trí nằm tại đường số 19, xã lộc An, huyện Bảo Lâm, tỉnh Lâm Đồng. Dự án cách Quốc lộ 20 và trung tâm xã Lộc An chỉ 5 phút di chuyển, thuận tiện di chuyển đến các khu vực lân cận trong vùng."
66f900858ac175583333eaa1,Khu Đô Thị,Hùng Vương Garden: Dự án khu đô thị tại Phú Thọ,đường Trường Chinh,TP. Việt Trì,Công ty Cổ phần Đầu tư và Phát triển Hưng Vượng Realty,Đang mở bán,33208.3,07/01/2023 8:46 AM,chưa cập nhật,chưa có đánh giá,"Dự án Hùng Vương Garden có vị trí tọa lạc tại mặt tiền đường Trường Chinh, phường Vân Phú, thành phố Việt Trì, tỉnh Phú Thọ. Dự án có phía Bắc giáp khu dân cư và UBND phường Vân Phú, phía Nam giáp trung tâm đào tạo nghề xuất khẩu lao động Việt Lực, phía Đông giáp khu dân cư, phía Tây giáp FLC Phú Thọ Golf Club & Luxury Resort."
66f900918ac175583333eaa2,Căn hộ chung cư,The Lines: Dự án căn hộ tại Hưng Yên,đường Phố Cúc,Văn Giang,Công ty TNHH đầu tư phát triển An Phú,Đang mở bán,4370.5,09/01/2023 9:17 AM,chưa cập nhật,3.0,"The Lines có vị trí tọa lạc tại đường Phố Cúc, xã Cửu Cao, huyện Văn Giang, tỉnh Hưng Yên. Dự án nằm gần kề tuyến đường Giáp Hải (ĐT 379) nối liền đến tuyến Quốc lộ 1A, trung tâm Khu đô thị Ecopark."
66f900998ac175583333eaa3,Khu Đô Thị,Lương Sơn Centre: Dự án khu dân cư tại Hòa Bình,xóm Cời,Lương Sơn,Công ty Cổ phần Đô thị Nam Sơn Invest,Đang mở bán,88500.0,17/01/2023 9:07 AM,253.7,chưa có đánh giá,"Lương Sơn Centre có vị trí tọa lạc tại xóm Cời, xã Tân Vinh, huyện Lương Sơn, tỉnh Hòa Bình. Dự án nằm gần kề tuyến đường Quốc lộ 6 (đường Trần Phú) nối liền với huyện Chương Mỹ - Hà Nội và cách Khu công nghiệp Lương Sơn khoảng 5 km."
66f9009e8ac175583333eaa4,Căn hộ chung cư,Sentosa Sky Park: Dự án căn hộ tại Hải Phòng,giao lộ Bùi Viện - Võ Nguyên Giáp,Lê Chân,Công ty TNHH Agape Việt Nam,Đang mở bán,6051.0,19/01/2023 12:48 AM,chưa cập nhật,chưa có đánh giá,"Sentosa Sky Park có vị trí tọa lạc tại giao lộ Bùi Viện - Võ Nguyên Giáp, phường Vĩnh Niệm, quận Lê Chân, TP. Hải Phòng. Dự án nằm cạnh hai tuyến đường lớn Nguyễn Văn Linh (Quốc lộ 5) và Phạm Văn Đồng, nối liền huyện Lê Chân và quận Dương Kinh."
66f900a18ac175583333eaa5,Căn hộ chung cư,379 Tower: Dự án chung cư tại Bắc Giang,đường Nguyễn Đình Tấn,TP. Bắc Giang,Công ty Cổ phần Đầu tư 379,Đang mở bán,4576.0,22/01/2023 9:13 PM,chưa cập nhật,chưa có đánh giá,"379 Tower có vị trí tọa lạc tại đường Nguyễn Đình Tấn, phường Trần Nguyên Hãn, TP. Bắc Giang, tỉnh Bắc Giang. Dự án nằm gần kề tuyến đường Xương Giang nối liền đến tuyến Quốc Lộ 37 và cao tốc Hà Nội – Bắc Giang thuận tiện cho việc di chuyển, lưu thông trong vùng và các tỉnh lân cận."
66f900a48ac175583333eaa6,Khu Đô Thị,Điềm Thụy Center Point: Dự án nhà phố thương mại tại Thái Nguyên,Tỉnh lộ ĐT 266,Phú Bình,Công ty Cổ phần Đầu tư Apec Thái Nguyên,Đang mở bán,28915.0,22/01/2023 9:58 PM,chưa cập nhật,chưa có đánh giá,"Điềm Thụy Center Point là dự án thuộc Khu công nghiệp Điềm Thụy B, có vị trí tọa lạc tại Tỉnh lộ ĐT 266, xã Điềm Thụy, huyện Phú Bình, tỉnh Thái Nguyên. Dự án nằm liền kề cao tốc Hà Nội – Thái Nguyên và Quốc lộ 37, thuận tiện cho việc di chuyển trong vùng và các tỉnh lân cận."
66f900a78ac175583333eaa7,Bất Động Sản Nghỉ Dưỡng,Hamptons Plaza: Dự án khu phố thương mại Hồ Tràm,đường Ven biển An Lộc – Bình Châu,Xuyên Mộc,Công ty TNHH Biển Ngọc - Hồ Tràm,Đang mở bán,chưa cập nhật,09/01/2023 4:22 PM,chưa cập nhật,chưa có đánh giá,"Hamptons Plaza có vị trí tọa lạc tại xã Phước Thuận, huyện Xuyên Mộc, tỉnh Bà Rịa – Vũng Tàu. Dự án nằm ngay mặt tiền đường Ven biển An Lộc – Bình Châu, liền kề dự án NovaWorld Hồ Tràm và Coastar Hồ Tràm."
66f900ae8ac175583333eaa8,Khu công nghiệp,Trần Anh Tân Phú: Dự án khu công nghiệp tại Long An,Tỉnh lộ 830,Đức Hòa,Công ty Cổ phần Đầu tư DND Tân Phú,Đang mở bán,2620000.0,23/12/2022 9:17 AM,chưa cập nhật,chưa có đánh giá,"Khu công nghiệp Trần Anh Tân Phú có vị trí tọa lạc tại mặt tiền Tỉnh lộ 830, thuộc ấp Tam Quý Hạ, xã Tân Phú, huyện Đức Hòa, tỉnh Long An. Dự án di chuyển đến thành phố Hồ Chí Minh bằng đường vành đai 3 và 4, trục hành lang kinh tế thành phố Hồ Chí Minh dọc theo Quốc lộ 22 gắn với khu kinh tế cửa khẩu quốc tế Mộc Bài."
66f900b18ac175583333eaa9,Khu Đô Thị,Central Avenue Quy Nhon: Dự án shophouse liền kề tại Bình Định,Khu kinh tế Nhơn Hội,Phù Cát,Công ty TNHH Phát triển hạ tầng Quy Nhơn,Đang mở bán,85898.31,26/12/2022 3:07 PM,1261.0,chưa có đánh giá,"Central Avenue Quy Nhon có vị trí tọa lạc tại Khu kinh tế Nhơn Hội, thị trấn Cát Tiến, huyện Phù Cát, tỉnh Bình Định. Dự án tiếp giáp với tuyến giao thông huyết mạch Quốc lộ 19B kết nối nhanh chóng với các vùng lân cận, rút ngắn thời gian di chuyển xuống 15 phút từ sân bay Phú Cát - Nhơn Hội."
66f900b48ac175583333eaaa,Khu Đô Thị,Bến Bắc Riverside: Dự án khu đô thị tại Lạng Sơn,Khối 9 - Khối 10,TP. Lạng Sơn,Công ty TNHH Sản xuất Lắp ráp Tuấn Nghĩa,Đang mở bán,99399.99,27/12/2022 12:11 AM,439.1,chưa có đánh giá,"Bến Bắc Riverside có vị trí tọa lạc tại Khối 9 - Khối 10, phường Tam Thanh, thành phố Lạng Sơn, tỉnh Lạng Sơn."
66f900b58ac175583333eaab,Đất Nền Dự Án,Xavia City: Dự án đất nền tại Lâm Đồng,Quốc lộ 20,Bảo Lâm,Công ty Cổ phần Đầu tư Thương mại Đại Bình,Đang mở bán,30000.0,27/12/2022 6:51 PM,chưa cập nhật,chưa có đánh giá,"Xavia City có vị trí tọa lạc trên trục đường chính Quốc lộ 20, thuộc địa phận thôn 8, xã Lộc An, huyện Bảo Lâm, tỉnh Lâm Đồng. Dự án nằm cách quốc lộ 20 chỉ 250 m và gần tuyến đường cao tốc rút ngắn khoảng cách giữa thành phố Hồ Chí Minh và Đà Lạt chỉ còn 2 giờ di chuyển."
66f900ba8ac175583333eaac,Khu Đô Thị,HP Elite Central: Dự án khu đô thị tại Hải Phòng,tổ dân phố Đống Khê 1,Kiến An,Công ty cổ phần đầu tư Solaris Việt Nam,Đang mở bán,19963.97,28/12/2022 11:47 AM,chưa cập nhật,chưa có đánh giá,"HP Elite Central có vị trí tọa lạc tại tổ dân phố Đống Khê 1, phường Đồng Hòa, quận Kiến An, thành phố Hải Phòng. Dự án có phía Đông giáp khu Đồng Hòa 2, phía Tây và phía Nam giáp khu dân cư hiện hữu, phía Bắc giáo đường Bùi Viện."
66f900bc8ac175583333eaad,Khu Đô Thị,"Khu đô thị xanh Đông Bắc – Dự án biệt thự, liên kế tại Bình Định",Tuy Phước,Bình Định,Công ty Cổ phần Đầu tư Nhà An Bình,Đang mở bán,450000.0,28/12/2022 2:53 PM,2255.0,chưa có đánh giá,"Dự án khu đô thị Xanh Đông Bắc với loại hình biệt thự, liên kế có vị trí nằm tại thị trấn Diêu Trì, huyện Tuy Phước, tỉnh Bình Định."
66f900c08ac175583333eaae,Bất Động Sản Nghỉ Dưỡng,Gio Hải: Dự án khu du lịch dịch vụ tại Quảng Trị,đường Quốc Phòng,Gio Linh,Công ty TNHH T&T Land Gio Hải,Đang mở bán,212900.02,29/12/2022 8:13 AM,4470.0,chưa có đánh giá,"Khu dịch vụ du lịch Gio Hải có vị trí tọa lạc tại xã Gio Hải, huyện Gio Linh, tỉnh Quảng Trị. Dự án nằm cạnh tuyến đường Quốc Phòng, chạy dọc bờ biển Cửa Việt thuận lợi cho việc di chuyển đến các khu vực lân cận."
66f900c38ac175583333eaaf,Loại Hình Khác,Fideco: Dự án tòa nhà văn phòng tại quận 1,số 28 đường Phùng Khắc Khoan,Quận 1,Công ty Cổ phần Ngoại thương và Phát triển Đầu tư Thành phố Hồ Chí Minh (FIDECO),Đang mở bán,1238.0,29/12/2022 2:11 PM,chưa cập nhật,chưa có đánh giá,"Tòa nhà văn phòng Fideco có vị trí tọa lạc tại số 28 đường Phùng Khắc Khoan, phường Đa Kao, quận 1, thành Phố Hồ Chí Minh. Dự án nằm tại trung tâm quận 1, tiếp giáp những tuyến đường lớn như Đinh Tiên Hoàng và Điện Biên Phủ thuận tiện cho việc di chuyển tại khu vực trung tâm và các quận lận cận."
66f900c68ac175583333eab0,Căn hộ chung cư,FPT Plaza 3: Dự án chung cư tại Đà Nẵng,đường Võ Quý Huân,Ngũ Hành Sơn,Công ty Cổ phần Đô thị FPT Đà Nẵng,Đang mở bán,6512.0,31/12/2022 3:40 PM,1100.0,chưa có đánh giá,"FPT Plaza 3 có vị trí tọa lạc tại lô B5-4, Khu đô thị công nghệ FPT Đà Nẵng, đường Võ Quý Huân, phường Hòa Hải, quận Ngũ Hành Sơn, thành phố Đà Nẵng. Dự án nằm cạnh các tuyến đường lớn như Võ Chí Công, Trần Đại Nghĩa và nằm cạnh con sông Cổ Cò."
66f900c98ac175583333eab1,Khu Đô Thị,Vạn Phú Shophouse: Dự án tại Thái Nguyên,đường DT261,Đại Từ,Công ty TNHH Đầu tư Đô thị Vạn Phú,Đang mở bán,101500.0,03/01/2023 4:11 PM,136.0,chưa có đánh giá,"Vạn Phú Shophouse có vị trí tọa lạc tại xóm Duyên, xã Ký Phú, huyện Đại Từ, tỉnh Thái Nguyên. Dự án nằm trên trục đường DT261, nối liền với tuyến Quốc lộ 37 và nằm cách trung tâm thành phố Thái Nguyên khoảng 34 km."
66f900cb8ac175583333eab2,Đất Nền Dự Án,Đại Từ Golden Silk: Dự án khu dân cư tại Thái Nguyên,đường 263B,Đại Từ,Công ty Cổ phần Bất động sản DETECH Land,Đang mở bán,85698.0,03/01/2023 5:47 PM,116.45,chưa có đánh giá,"Đại Từ Golden Silk có vị trí tọa lạc tại đường 263B, xã Khôi Kỳ, huyện Đại Từ, tỉnh Thái Nguyên. Dự án nằm cạnh khu dân cư và đất nông nghiệp, nằm gần tuyến đường quốc lộ 37 thuận tiện cho việc di chuyển trong vùng cũng như tỉnh lân cận Tuyên Quang."
66f900cd8ac175583333eab3,Nhà Phố - Biệt Thự,Hortensia Villas: Dự án khu biệt thự tại Đà Lạt,đường Gio An,TP. Đà Lạt,Công ty Cổ phần Đầu tư Kiến Vàng,Đang mở bán,4830.97,04/01/2023 4:05 PM,chưa cập nhật,chưa có đánh giá,"Hortensia Villas có vị trí tọa lạc tại đường Gio An, phường 5, thành phố Đà Lạt, tỉnh Lâm Đồng. Dự án nằm cạnh tuyến đường Hoàng Văn Thụ, nối liền đến trung tâm thành phố Đà Lạt và nằm cách tuyến Quốc lộ 20 chỉ 3 km, thuận lợi cho việc di chuyển đến các khu vực trong vùng và lân cận."
66f900d08ac175583333eab4,Khu Đô Thị,Phố chợ Phú Khương: Dự án khu đô thị tại Bến Tre,đường Đồng Khởi,TP. Bến Tre,Công ty TNHH Đầu tư Bến Tre,Đang mở bán,69877.0,05/01/2023 8:15 AM,534.0,chưa có đánh giá,"Phố chợ Phú Khương có vị trí tọa lạc tại ngã 4 đại lộ Đông Tây, đường Đồng Khởi, phường Phú Khương, thành phố Bến Tre, tỉnh Bến Tre. Dự án nằm gần tuyến đường Võ Nguyên Giáp (Quốc lộ 60) nối liền đến cầu Rạch Miễu qua tỉnh Tiền Giang."
66f900d38ac175583333eab5,Khu Đô Thị,Thới Lai Mới: Dự án khu đô thị chợ tại Cần Thơ,đường Lộ Bà Đầm,thị trấn Thới Lai,Công ty Cổ phần Tập đoàn Đầu tư Me Kong – MEKOVI,Đang mở bán,58362.5,11/01/2023 8:51 AM,chưa cập nhật,chưa có đánh giá,"Khu đô thị chợ Thới Lai Mới có vị trí tọa lạc tại đường Lộ Bà Đầm, thị trấn Thới Lai, huyện Thới lai, thành phố Cần Thơ. Dự án nằm cạnh cây cầu Thới Lai và tuyến đường ĐT922 nối liền đến tuyến Quốc lộ 91, thuận lợi di chuyển đến các khu vực trong vùng và các tỉnh lân cận."
66f900d78ac175583333eab6,Khu Đô Thị,La Emera: Dự án shophouse tại Phú Yên,đại lộ Hùng Vương,TP. Tuy Hòa,Công ty Cổ phần Đầu tư và Kinh doanh Bất động sản Hải Phát (Hai Phat Land),Đang mở bán,16045.49,07/04/2023 3:32 PM,chưa cập nhật,chưa có đánh giá,"La Emera có vị trí tọa lạc tại đại lộ Hùng Vương, xã Bình Kiến, huyện Tuy Hòa, tỉnh Phú Yên. Dự án nằm cách Quốc lộ 1A 3,7 km, nằm cách bờ biển chỉ 1,3 km và các trung tâm thành phố Tuy Hòa chỉ 5 phút di chuyển."
66f900da8ac175583333eab7,Căn hộ chung cư,West C: Dự án căn hộ tại Masteri West Heights,đường Lê Trọng Tấn,Nam Từ Liêm,Công Ty Cổ Phần Phát triển Bất động sản Masterise Homes,Đang mở bán,chưa cập nhật,22/12/2022 3:11 PM,chưa cập nhật,5.0,"West C - Masteri West Heights có vị trí tọa lạc tại đường Lê Trọng Tấn, phường Tây Mỗ, quận Nam Từ Liêm, thành phố Hà Nội. Từ dự án kết nối các trục giao thông quan trọng như đường Lê Trong Tấn và tuyến đường 17 đại lộ Thăng Long."
66f900df8ac175583333eab8,Căn hộ chung cư,The OpusK –  Phân khu thuộc dự án The Metropole Thủ Thiêm,khu đô thị Thủ Thiêm,Quận 2 - TP. Thủ Đức,Công ty Cổ phần Đầu tư Bất động sản Sơn Kim (Sonkim Land),Đang mở bán,8518.0,09/12/2022 3:23 PM,chưa cập nhật,chưa có đánh giá,"Phân khu The OpusK thuộc giai đoạn 4 của dự án The Metropole với loại hình căn hộ, shophouse có vị trí nằm tại lô 1-14 khu chức năng số 1, khu đô thị Thủ Thiêm thuộc phường An Khánh, thành phố Thủ Đức, thành phố Hồ Chí Minh."
66f900e28ac175583333eab9,Nhà Phố - Biệt Thự,Park Village: Phân khu biệt thự tại Khu đô thị Waterpoint,Khu đô thị Waterpoint,Bến Lức,Công ty Cổ phần Đầu tư Nam Long,Đang mở bán,chưa cập nhật,12/12/2022 2:45 PM,chưa cập nhật,3.3,"Park Village là phân khu tại dự án Khu đô thị Waterpoint, tọa lạc tại xã An Thạnh, huyện Bến Lức, tỉnh Long An. Dự án liền kề vòng xoay An Thạnh và đường DT 824, cách cao tốc Hồ Chí Minh – Trung Lương chỉ khoảng 1 km. Thuận tiện cho cư dân di chuyển đến các vùng lân cận và thành phố Hồ Chí Minh."
66f900e48ac175583333eaba,Căn hộ chung cư,Lotus 2: Tổ hợp dự án Lotus Star tại Bắc Giang,đường Trần Quang Khải,TP. Bắc Giang,Công ty Cổ phần Tập đoàn Tiến Bộ,Đang mở bán,1710.0,22/12/2022 5:29 PM,chưa cập nhật,chưa có đánh giá,"Lotus 2 có vị trí tọa lạc tại đường Trần Quang Khải, phường Thọ Xương, thành phố Bắc Giang, tỉnh Bắc Giang. Dự án nằm cạnh tuyến đường lớn Xương Giang và cây cầu Xương Giang, từ đây thuận tiện di chuyển tới các tuyến đường huyết mạch và các vùng trọng điểm trong thành phố."
66f900e88ac175583333eabb,Khu Đô Thị,"Khu đô thị Thái Thành Bombo – Dự án đất nền liên kế, biệt thự tại Bình Phước",mặt tiền ĐT 760,Bù Ðăng,Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Thái Thành,Đang mở bán,193000.0,13/12/2022 5:10 PM,chưa cập nhật,chưa có đánh giá,"Dự án khu đô thị Thái Thành Bombo với loại hình đất nền liên kế, biệt thự có vị trí nằm tại mặt tiền ĐT 760, trung tâm xã Bombo, huyện Bù Đăng, tỉnh Bình Phước."
66f900ec8ac175583333eabc,Đất Nền Dự Án,D’Villa Kon Tum: Dự án khu đô thị tại Kon Tum,đường Võ Nguyên Giáp,TP. Kon Tum,Công ty TNHH Thương mại Vinh Quang I,Đang mở bán,95600.01,14/12/2022 10:56 AM,chưa cập nhật,chưa có đánh giá,"D’Villa Kon Tum có vị trí tại mặt tiền đường Võ Nguyên Giáp, xã Đắk Cẩm, thành phố Kon Tum, tỉnh Kon Tum. Dự án nằm cạnh Quốc lộ 24, cách trung tâm thành phố Kon Tum chưa đến 2 km, thuận lợi di chuyển đến các địa điểm lân cận trong vùng."
66f900ef8ac175583333eabd,Đất Nền Dự Án,Yukata Glamping Lộc An: Dự án đất nền tại Lâm Đồng,Bảo Lâm,Lâm Đồng,Công ty TNHH Đầu tư và Phát triển We Group,Đang mở bán,chưa cập nhật,15/12/2022 9:34 AM,chưa cập nhật,chưa có đánh giá,"Yukata Glamping Lộc An có vị trí tọa lạc tại xã Lộc An, huyện Bảo Lâm, tỉnh Lâm Đồng. Dự án chỉ cách Quốc lộ 20 2,7 km, kết nối thuận tiện di chuyển đến các vùng lân cận và đến trung tâm thành phố Bảo Lộc khoảng 15 km."
66f900f28ac175583333eabe,Đất Nền Dự Án,An Điền Phát: Dự án khu dân cư tại Quảng Ngãi,đường Đặng Thùy Trâm,Tư Nghĩa,Công ty TNHH An Điền Phát Quảng Ngãi,Đang mở bán,49687.87,15/12/2022 2:38 PM,350.0,chưa có đánh giá,"An Điền Phát có vị trí tọa lạc tại đường Đặng Thùy Trâm, thị trấn La Hà, huyện Tư Nghĩa, tỉnh Quảng Ngãi. Dự án nằm gần các tuyến đường huyết mạch như Quốc lộ 1A, tuyến cao tốc Đà Nẵng – Quảng Ngãi và cách trung tâm thành phố Quảng Ngãi chưa đầy 5 km."
66f900f58ac175583333eabf,Căn hộ chung cư,Regal Complex: Dự án căn hộ tại Đà Nẵng,đường Đào Duy Tùng,Ngũ Hành Sơn,Công ty Cổ phần Đất Xanh Miền Trung,Đang mở bán,8874.0,16/12/2022 7:14 AM,1000.0,chưa có đánh giá,"Regal Complex tọa lạc tại vị trí mặt tiền đường Đào Duy Tùng thuộc Khu đô thị Phú Mỹ An, phường Hòa Hải, quận Ngũ Hành Sơn, thành phố Đà Nẵng. Dự án vơi phía Đông giáp đường Vũ Văn Cẩn, phía Tây giáp đường Trần Quốc Vượng, phía Nam giáp đường Vùng Trung 14 và phía Bắc giáp trục đường chính Đào Duy Tùng."
66f900f78ac175583333eac0,Khu Đô Thị,Bình Minh: Dự án khu nhà ở tại Bình Dương,đường số 25 Vsip Vĩnh Tân Bình Dương,TX. Bến Cát,Công ty TNHH Tư vấn Đầu tư và Phát triển Địa ốc Bình Minh,Đang mở bán,193319.7,16/12/2022 5:04 PM,chưa cập nhật,1.0,"Khu nhà ở Bình Minh có vị trí tọa lạc tại đường số 25 Vsip Vĩnh Tân Bình Dương, phường Chánh Phú Hòa, thị xã Bến Cát, tỉnh Bình Dương. Dự án nằm liền kề tuyến đường Nguyễn Văn Thành (DT 741) và cụm Khu công nghiệp Vsip II. Cách trung tâm thành phố Thủ Dầu Một chỉ khoảng 30 phút di chuyển."
66f900fa8ac175583333eac1,Khu Đô Thị,Sông Công River: Dự án khu đô thị tại Thái Nguyên,đường Trần Hưng Đạo (Quốc lộ 3),TP. Sông Công,Công ty TNHH Sản xuất Lắp ráp Tuấn Nghĩa,Đang mở bán,45000.0,17/12/2022 1:20 PM,300.0,chưa có đánh giá,"Sông Công River có vị trí tọa lạc tại đường Trần Hưng Đạo (Quốc lộ 3), phường Cải Đan, thành phố Sông Công, tỉnh Thái Nguyên. Dự án nằm gần tuyến cao tốc Hà Nội – Thái Nguyên, cách trung tâm thành phố Sông Công 3 km và thành phố Thái Nguyên 20 km."
66f900fd8ac175583333eac2,Khu Đô Thị,Lộc Phát: Dự án khu dân cư tại Bảo Lộc,đường Nguyễn Thái Bình,TP. Bảo Lộc,Công ty Cổ phần Đầu tư Eras Đà Lạt,Đang mở bán,243000.0,19/12/2022 2:06 PM,chưa cập nhật,chưa có đánh giá,"Khu dân cư Lộc Phát có vị trí tọa lạc tại giao lộ đường Nguyễn Thái Bình, phường Lộc Phát, thành phố Bảo Lộc, tỉnh Lâm Đồng. Từ dự án, cư dân chỉ mất 5 - 10 phút thông qua đường Nguyễn Văn Cừ (Quốc lộ 55) để di chuyển tới đến trung tâm thành phố Bảo Lộc."
66f900ff8ac175583333eac3,Khu Đô Thị,Thời Đại: Phân khu tại Khu đô thị Vinhomes Ocean Park 3 – The Crown,Vinhomes Ocean Park 3,Văn Giang,Tập đoàn Vingroup - Công ty Cổ phần,Đang mở bán,165000.0,20/12/2022 2:10 PM,chưa cập nhật,chưa có đánh giá,"Phân khu Thời Đại là dự án thuộc Khu đô thị Vinhomes Ocean Park 3 – The Crown, tọa lạc tại xã Nghĩa Trụ, huyện Văn Giang, tỉnh Hưng Yên. Dự án nằm cạnh tuyến đường Quốc lộ 5B và tuyến đường cao tốc Hà Nội – Hải Phòng, thuận tiện di chuyển đến các khu vực trong vùng và liên tỉnh."
